,DITHER,ALPHA_J2000,DELTA_J2000,MAG_ISO,PM,CLASS_STAR,OBJECT
831,1,8.15912560056,-21.1091694661,22-23,0.1,0.000324165681377,galaxies
832,1,8.17607350225,-21.1082586908,24-25,0.1,0.0230659358203,galaxies
839,1,8.17900061457,-21.1028248277,24-25,0.1,0.000167966456502,galaxies
840,1,8.21834023129,-21.1024773836,25-26,0.1,0.000254665297689,galaxies
842,1,8.13905385408,-21.0991029337,24-25,0.1,0.000168950500665,galaxies
844,1,8.18597115058,-21.0965440614,23-24,0.1,0.000328776863171,galaxies
847,1,8.13010548629,-21.0928160907,26-27,0.1,0.00179489923175,galaxies
848,1,8.18563530089,-21.0926803967,23-24,0.1,0.000319773214869,galaxies
849,1,8.19527133542,-21.0917683585,23-24,0.1,0.000503206101712,galaxies
851,1,8.14905147385,-21.0906319092,25-26,0.1,0.000106116473034,galaxies
855,1,8.21574004376,-21.0831438764,25-26,0.1,0.000179386086529,galaxies
857,1,8.25315661355,-21.0818552747,23-24,0.1,0.000671171874274,galaxies
858,1,8.14378701828,-21.0802065545,24-25,0.1,0.000187643017853,galaxies
861,1,8.153713795,-21.0789137502,25-26,0.1,0.000120633827464,galaxies
862,1,8.1576848148,-21.0785889107,25-26,0.1,0.000109224398329,galaxies
863,1,8.12060046287,-21.0778231522,23-24,0.1,0.000409380503697,galaxies
865,1,8.18009785449,-21.0753407429,25-26,0.1,0.000748877762817,galaxies
873,1,8.1803374794,-21.0676178653,24-25,0.1,0.000281818793155,galaxies
874,1,8.21585308403,-21.0662580506,25-26,0.1,0.00153593567666,galaxies
879,1,8.20624263034,-21.062219374,24-25,0.1,0.000198703579372,galaxies
886,1,8.22126121685,-21.0433818432,24-25,0.1,0.000237310654484,galaxies
887,1,8.23278832945,-21.0432292629,23-24,0.1,0.0212978422642,galaxies
888,1,8.23230492334,-21.0422630245,24-25,0.1,0.000122633136925,galaxies
894,1,8.0852809829,-21.2328986126,24-25,0.1,0.000319635641063,galaxies
896,1,8.07512001736,-21.2315375233,23-24,0.1,0.0230253040791,galaxies
897,1,8.05330898473,-21.2311054114,23-24,0.1,0.027094963938,galaxies
900,1,8.07036108053,-21.2299855641,22-23,0.1,0.988762974739,star
901,1,8.07029408726,-21.2294272906,24-25,0.1,0.000250713113928,galaxies
904,1,8.08432027174,-21.2216717924,23-24,0.1,0.00862284842879,galaxies
905,1,8.07934201915,-21.2216236455,24-25,0.1,0.00028370867949,galaxies
907,1,8.10068439399,-21.2211012071,23-24,0.1,0.0104189971462,galaxies
911,1,8.04583477217,-21.2159382546,25-26,0.1,0.000886867230292,galaxies
918,1,8.12911031774,-21.2023161124,21-22,0.1,0.00252190907486,galaxies
919,1,8.13011415257,-21.2007802954,22-23,0.1,0.00118028360885,galaxies
923,1,8.11838769864,-21.8146154499,22-23,0.1,0.00365345622413,galaxies
926,1,8.09766233617,-21.1886281607,24-25,0.1,0.000257951789536,galaxies
930,1,8.05413300539,-21.1793494092,24-25,0.1,0.00824805535376,galaxies
932,1,8.12770910936,-21.1788631737,25-26,0.1,0.00308476225473,galaxies
934,1,8.05915622851,-21.1673948231,26-27,0.1,9.42122351262e-05,galaxies
935,1,8.05622981254,-21.1669745659,21-22,0.1,0.000334712996846,galaxies
941,1,8.03224780327,-21.1649688682,24-25,0.1,0.000362721882993,galaxies
942,1,8.06074669974,-21.1621798489,25-26,0.1,0.000109543456347,galaxies
943,1,8.0274354787,-21.1617916183,24-25,0.1,0.0024720269721,galaxies
946,1,8.06319785661,-21.1592597513,22-23,0.1,0.000612506235484,galaxies
947,1,8.05169309333,-21.1589949695,23-24,0.1,0.000300756742945,galaxies
948,1,8.074568642,-21.1575109322,23-24,0.1,0.00025566801196,galaxies
949,1,8.11342391005,-21.1570949318,24-25,0.1,0.000227357522817,galaxies
951,1,8.08294993246,-21.1563810732,25-26,0.1,0.000112026100396,galaxies
954,1,8.06707611721,-21.1547889551,22-23,0.1,0.000516567204613,galaxies
956,1,8.04683549479,-21.1507889236,26-27,0.1,0.001627173624,galaxies
958,1,8.10825852883,-21.1486695962,25-26,0.1,0.000142005810631,galaxies
962,1,8.13951035528,-21.1470204183,24-25,0.1,0.000379289616831,galaxies
963,1,8.06795054004,-21.1459652106,26-27,0.1,0.00120468775276,galaxies
964,1,8.13117631704,-21.1454286977,24-25,0.1,0.000199046262424,galaxies
965,1,8.02693113251,-21.1448696884,25-26,0.1,0.0513664260507,galaxies
968,1,8.13734398776,-21.1431323825,24-25,0.1,0.00026252985117,galaxies
970,1,8.13949651836,-21.1410681178,23-24,0.1,0.000435702910181,galaxies
971,1,8.04896802477,-21.1402155104,25-26,0.1,0.000191772327526,galaxies
973,1,8.10903258948,-21.1395909145,21-22,0.1,0.000533815822564,galaxies
974,1,8.09262342311,-21.1391864471,23-24,0.1,0.000354547461029,galaxies
975,1,8.09586202066,-21.1391314539,23-24,0.1,0.000515994033776,galaxies
979,1,8.04269009999,-21.1366092713,23-24,0.1,0.000453191605629,galaxies
980,1,8.08915418496,-21.1359653144,23-24,0.1,0.000486612552777,galaxies
982,1,8.06068948553,-21.133178165,24-25,0.1,0.000218842920731,galaxies
983,1,8.13302614529,-21.1323919586,24-25,0.1,0.00020577351097,galaxies
984,1,8.0600946187,-21.1311625941,24-25,0.1,0.000277152023045,galaxies
985,1,8.11227025763,-21.130740222,26-27,0.1,0.0281742308289,galaxies
987,1,8.08840001261,-21.1248902842,24-25,0.1,0.000230237303185,galaxies
990,1,8.08086296941,-21.1214816768,25-26,0.1,0.000292067299597,galaxies
991,1,8.08109994394,-21.1214805639,25-26,0.1,0.0232565049082,galaxies
996,1,8.1034139649,-21.1118973056,22-23,0.1,0.000355005147867,galaxies
998,1,8.08292222559,-21.1094951753,22-23,0.1,0.000456725247204,galaxies
1000,1,8.11026438547,-21.1068430383,21-22,0.1,0.00125653215218,galaxies
1001,1,8.08324969388,-21.1028316021,23-24,0.1,0.000338606070727,galaxies
1003,1,8.10257022666,-21.0940121255,24-25,0.1,0.00464797951281,galaxies
1004,1,8.09449127475,-21.0928238797,23-24,0.1,0.00283365906216,galaxies
1009,1,7.98952271413,-21.2772484898,24-25,0.1,0.000308510556351,galaxies
1022,1,7.99462434441,-21.2581339962,22-23,0.1,0.0138984406367,galaxies
1028,1,8.00768529703,-21.2514151707,21-22,0.1,0.000652524351608,galaxies
1030,1,8.01921198532,-21.2475738408,24-25,0.1,0.000392744812416,galaxies
1032,1,8.04122323043,-21.2437430522,23-24,0.1,0.00052199215861,galaxies
1035,1,8.03937491409,-21.2407610005,24-25,0.1,0.000330121285515,galaxies
1040,1,7.90713137642,-21.2106956401,24-25,0.1,0.000339959136909,galaxies
1047,1,7.93685506351,-21.2344587351,24-25,0.1,0.000397506431909,galaxies
1050,1,7.91759383706,-21.2243489461,24-25,0.1,0.00013969129941,galaxies
1051,1,8.0192500825,-21.2240798696,24-25,0.1,0.000280775275314,galaxies
1055,1,7.9192484058,-21.2216665903,21-22,0.1,0.000343506399076,galaxies
1059,1,7.92069368329,-21.2099284079,23-24,0.1,0.000502293638419,galaxies
1065,1,7.96759590621,-21.2036654338,26-27,0.1,0.01739426516,galaxies
1071,1,7.97838472432,-21.200801405,23-24,0.1,0.00251756212674,galaxies
1076,1,7.97404550054,-21.1977798523,23-24,0.1,0.000284904905129,galaxies
1080,1,7.96588534911,-21.1948478534,22-23,0.1,0.000720699841622,galaxies
1081,1,7.97941900183,-21.193294547,23-24,0.1,0.000272413832135,galaxies
1083,1,7.9603603471,-21.1929887172,23-24,0.1,0.000263644848019,galaxies
1084,1,7.91164297643,-21.1928213713,25-26,0.1,0.000122163284686,galaxies
1086,1,7.91627449851,-21.1923081085,25-26,0.1,0.000137044262374,galaxies
1088,1,7.97675179188,-21.1905196149,26-27,0.1,0.000101339581306,galaxies
1090,1,7.96648332338,-21.189544972,22-23,0.1,0.000616584380623,galaxies
1092,1,7.98799973141,-21.1875802162,24-25,0.1,0.000362859718734,galaxies
1095,1,7.91149694031,-21.1864020992,23-24,0.1,0.000549929158296,galaxies
1096,1,7.98976365071,-21.1859776696,23-24,0.1,0.000306553934934,galaxies
1098,1,7.93065461873,-21.1838083138,26-27,0.1,0.000244021270191,galaxies
1099,1,8.02140638348,-21.1812748744,25-26,0.1,0.000121986056911,galaxies
1100,1,8.01262570797,-21.181070878,26-27,0.1,0.832342505455,galaxies
1101,1,7.95283958716,-21.1809933614,24-25,0.1,0.000167070509633,galaxies
1102,1,7.92001195467,-21.1781602049,24-25,0.1,0.00223011686467,galaxies
1105,1,7.95955058557,-21.1765243837,22-23,0.1,0.00204737624153,galaxies
1108,1,7.94272239147,-21.1754554366,25-26,0.1,0.000104074555566,galaxies
1109,1,8.01368208584,-21.1750791251,23-24,0.1,0.000328933063429,galaxies
1114,1,7.93693133802,-21.1721921715,25-26,0.1,0.00011537901446,galaxies
1115,1,7.97681349703,-21.1717634913,24-25,0.1,0.000271255878033,galaxies
1118,1,7.96370933149,-21.1702757594,24-25,0.1,0.205101534724,galaxies
1119,1,7.98768592392,-21.1693966399,25-26,0.1,0.000111496869067,galaxies
1125,1,7.97358788484,-21.1637797197,25-26,0.1,0.0265609975904,galaxies
1126,1,7.96613517229,-21.1635746886,22-23,0.1,0.00837935134768,galaxies
1129,1,8.08486358432,-21.8329308554,23-24,0.1,0.000536553678103,galaxies
1130,1,7.94134039411,-21.1602824868,24-25,0.1,0.000268190371571,galaxies
1134,1,8.001946376,-21.1541521954,25-26,0.1,0.000156134046847,galaxies
1136,1,7.99170950184,-21.1487409114,24-25,0.1,0.000173788081156,galaxies
1145,1,7.86227844802,-21.3209157415,25-26,0.1,0.000108554442704,galaxies
1159,1,7.93693718244,-21.2944600708,22-23,0.1,0.0277010891587,galaxies
1162,1,7.80481767419,-21.2860281401,24-25,0.1,0.0142401047051,galaxies
1163,1,7.80663988839,-21.2838740195,19-20,0.1,0.0286110453308,galaxies
1169,1,7.86040840299,-21.3085261145,22-23,0.1,0.000849019561429,galaxies
1175,1,7.8089624949,-21.2841698141,26-27,0.1,0.00330459349789,galaxies
1178,1,7.92897880092,-21.276889837,23-24,0.1,0.00030064562452,galaxies
1180,1,7.81676333668,-21.272599965,24-25,0.1,0.000397351686843,galaxies
1181,1,7.92323671548,-21.2715675658,24-25,0.1,0.000130620959681,galaxies
1182,1,7.81898175723,-21.2708251231,18-19,0.1,0.981034517288,star
1187,1,7.81448446007,-21.2668213641,24-25,0.1,0.000141031952808,galaxies
1190,1,7.80626260874,-21.2631277368,23-24,0.1,0.000333565112669,galaxies
1191,1,7.82011674749,-21.261484048,25-26,0.1,0.000129210369778,galaxies
1192,1,7.83587654457,-21.2613229166,23-24,0.1,0.000568992691115,galaxies
1194,1,7.81105328482,-21.2574913294,24-25,0.1,0.000144109857501,galaxies
1196,1,7.82456324819,-21.2569587821,25-26,0.1,0.000137136070407,galaxies
1197,1,7.81090079508,-21.2547842192,23-24,0.1,0.982374668121,star
1199,1,7.79289185036,-21.2539299498,22-23,0.1,0.0284128095955,galaxies
1202,1,7.87254182251,-21.250760993,24-25,0.1,0.000129262145492,galaxies
1204,1,7.81530415762,-21.2487709024,23-24,0.1,0.00574708729982,galaxies
1205,1,7.86273485657,-21.2477848364,24-25,0.1,0.00060550624039,galaxies
1208,1,7.78865524331,-21.246226836,24-25,0.1,0.000244843220571,galaxies
1213,1,7.80014189819,-21.243767533,24-25,0.1,0.000202209936106,galaxies
1217,1,7.85323577309,-21.2401458146,25-26,0.1,0.00011444867414,galaxies
1227,1,7.80391783379,-21.2360569267,25-26,0.1,0.000118703923363,galaxies
1230,1,7.83653947927,-21.2352812244,22-23,0.1,0.000372832641006,galaxies
1232,1,7.8284187246,-21.2345640329,24-25,0.1,0.000140269461554,galaxies
1233,1,7.82068973151,-21.2336420584,23-24,0.1,0.000377549469704,galaxies
1234,1,7.79274743176,-21.2334551133,23-24,0.1,0.0236069895327,galaxies
1236,1,7.90746543041,-21.2328161079,25-26,0.1,0.0924714133143,galaxies
1237,1,7.90434137343,-21.2306468834,23-24,0.1,0.000317462661769,galaxies
1244,1,7.83049846728,-21.2279550574,23-24,0.1,0.00032028221176,galaxies
1245,1,7.82019580638,-21.2257991673,22-23,0.1,0.0120613826439,galaxies
1246,1,7.83892448132,-21.2257541941,25-26,0.1,0.00372479809448,galaxies
1247,1,7.88431780531,-21.2234794309,21-22,0.1,0.000536191277206,galaxies
1249,1,7.8978436578,-21.2215829243,23-24,0.1,0.00030333828181,galaxies
1255,1,7.84590127667,-21.2144695919,23-24,0.1,0.0077764224261,galaxies
1261,1,7.83887966342,-21.2036924268,22-23,0.1,0.000373475369997,galaxies
1262,1,7.86627965597,-21.1895456195,23-24,0.1,0.000309930241201,galaxies
1264,1,7.72688679881,-21.4004534491,23-24,0.1,0.00336467311718,galaxies
1266,1,7.7245154283,-21.3892422823,25-26,0.1,0.00012522606994,galaxies
1270,1,7.73409489764,-21.3844452084,24-25,0.1,0.0197779554874,galaxies
1272,1,7.73862449096,-21.3822730835,23-24,0.1,0.000439015595475,galaxies
1273,1,7.75353045833,-21.3809336706,25-26,0.1,0.000269443058642,galaxies
1277,1,7.75556024364,-21.376327784,24-25,0.1,0.000323271902744,galaxies
1281,1,7.74851749321,-21.3745757247,26-27,0.1,0.000880350940861,galaxies
1282,1,7.7658542819,-21.3732602027,23-24,0.1,0.000343764928402,galaxies
1284,1,7.74400051324,-21.3713467594,22-23,0.1,0.0282194949687,galaxies
1289,1,7.76031959392,-21.3707424168,21-22,0.1,0.0286179725081,galaxies
1290,1,7.75513426355,-21.3693703003,24-25,0.1,0.00023584230803,galaxies
1293,1,7.76162273947,-21.3682754508,21-22,0.1,0.028224658221,galaxies
1294,1,7.75552135562,-21.3678472295,21-22,0.1,0.00079569418449,galaxies
1303,1,7.77365532841,-21.3583706303,21-22,0.1,0.0268317442387,galaxies
1304,1,7.80436770073,-21.3583708165,23-24,0.1,0.000321180123137,galaxies
1305,1,7.79771971076,-21.3548575939,23-24,0.1,0.0134455207735,galaxies
1306,1,7.7862938178,-21.3545157596,24-25,0.1,0.000265850307187,galaxies
1308,1,7.79186887735,-21.3497691316,23-24,0.1,0.000668825174216,galaxies
1309,1,7.82076535134,-21.3488129871,19-20,0.1,0.98433303833,star
1310,1,7.80326738837,-21.343155487,24-25,0.1,0.000235290935962,galaxies
1312,1,7.70864927291,-21.3252316654,25-26,0.1,0.000143169323565,galaxies
1313,1,7.67836830391,-21.3064812447,21-22,0.1,0.0284895710647,galaxies
1314,1,7.7153355261,-21.3658515729,24-25,0.1,0.000264817557763,galaxies
1315,1,7.7123618368,-21.3635585401,24-25,0.1,0.000167540390976,galaxies
1319,1,7.77549600886,-21.3454058478,24-25,0.1,0.000532627105713,galaxies
1320,1,7.78374422111,-21.3449247557,23-24,0.1,0.97229975462,star
1321,1,7.78986080502,-21.3411675957,21-22,0.1,0.986432909966,star
1324,1,7.71924581244,-21.32786375,26-27,0.1,0.000188280479051,galaxies
1325,1,7.69769646497,-21.3262864656,24-25,0.1,0.000275974744,galaxies
1326,1,7.69491472017,-21.3239343601,24-25,0.1,0.00017853861209,galaxies
1330,1,7.69489957734,-21.3167110471,24-25,0.1,0.000397987139877,galaxies
1332,1,7.69709607275,-21.315591431,23-24,0.1,0.000315919402055,galaxies
1333,1,7.68631298906,-21.3136640809,24-25,0.1,0.000276144128293,galaxies
1335,1,7.72791309018,-21.3112106684,24-25,0.1,0.000159612653079,galaxies
1339,1,7.7168558085,-21.3045778855,21-22,0.1,0.00101841427386,galaxies
1343,1,7.7271812276,-21.3010385494,23-24,0.1,0.000337131175911,galaxies
1347,1,7.67760449513,-21.294518511,22-23,0.1,0.000913186406251,galaxies
1349,1,7.68267213275,-21.2940670969,22-23,0.1,0.000505070143845,galaxies
1352,1,7.76277762323,-21.2910864411,24-25,0.1,0.000284968409687,galaxies
1357,1,7.68676632181,-21.28496675,22-23,0.1,0.000347800960299,galaxies
1359,1,7.72644412698,-21.284082998,23-24,0.1,0.000404555961723,galaxies
1363,1,7.71200444301,-21.2817192343,25-26,0.1,0.00015784012794,galaxies
1364,1,7.72375435896,-21.2810427006,24-25,0.1,0.000316250283504,galaxies
1368,1,7.75864490183,-21.2772966081,21-22,0.1,0.000472842715681,galaxies
1369,1,7.70780721171,-21.2766560243,24-25,0.1,0.00035754966666,galaxies
1372,1,7.73572695544,-21.2723688319,25-26,0.1,0.0026822166983,galaxies
1377,1,7.74829084545,-21.2685475979,23-24,0.1,0.00416893558577,galaxies
1380,1,7.76045098063,-21.2657656786,26-27,0.1,0.336468458176,galaxies
1381,1,7.75974458489,-21.2656441686,24-25,0.1,0.000223699869821,galaxies
1387,1,7.73744146434,-21.2625492034,24-25,0.1,0.000265970156761,galaxies
1388,1,7.74745483329,-21.2607297475,26-27,0.1,0.0279102828354,galaxies
1389,1,7.7821744246,-21.2591978255,23-24,0.1,0.000320118386298,galaxies
1390,1,7.77690472148,-21.2570132894,25-26,0.1,0.00011031817121,galaxies
1393,1,7.74415617504,-21.248982731,24-25,0.1,0.000169494363945,galaxies
1394,1,7.77388384504,-21.2478970362,23-24,0.1,0.0154742179438,galaxies
1395,1,7.74206949595,-21.2440127353,23-24,0.1,0.000427935068728,galaxies
1396,1,7.78014815914,-21.242201636,24-25,0.1,0.000135647889692,galaxies
1397,1,7.7706530749,-21.2350771547,23-24,0.1,0.000320330349496,galaxies
1400,1,8.3603188993,-21.25831912,23-24,0.1,0.000348291447153,galaxies
1402,1,8.34305107322,-21.2542470031,24-25,0.1,0.000408262974815,galaxies
1404,1,8.34416542947,-21.2486752911,26-27,0.1,0.000101388759504,galaxies
1405,1,8.39202475978,-21.2465493775,23-24,0.1,0.0254846699536,galaxies
1406,1,8.37026500384,-21.2458232538,22-23,0.1,0.0277648959309,galaxies
1407,1,8.33946833335,-21.2444996623,22-23,0.1,0.000992117915303,galaxies
1410,1,8.38037977162,-21.2406159613,22-23,0.1,0.000701866054442,galaxies
1411,1,8.40358531075,-21.240273946,21-22,0.1,0.000669598637614,galaxies
1415,1,8.41397167674,-21.2368501395,25-26,0.1,0.000248432916123,galaxies
1417,1,8.41132553616,-21.2322957614,24-25,0.1,0.000153226646944,galaxies
1423,1,8.40228224001,-21.2244248506,24-25,0.1,0.000125986392959,galaxies
1426,1,8.32145299715,-21.2119203255,24-25,0.1,0.0259144119918,galaxies
1427,1,8.32073344066,-21.2045721671,23-24,0.1,0.0251619461924,galaxies
1429,1,8.30279694498,-21.1760297403,23-24,0.1,0.000759304384701,galaxies
1430,1,8.3513455966,-21.2416541703,24-25,0.1,0.00403646798804,galaxies
1432,1,8.35921282487,-21.2303688273,21-22,0.1,0.00172480125912,galaxies
1435,1,8.36412834769,-21.2268440161,24-25,0.1,0.000257832492935,galaxies
1436,1,8.37873733031,-21.2266782148,23-24,0.1,0.000375802599592,galaxies
1437,1,8.34972683709,-21.2251878988,24-25,0.1,0.000204056501389,galaxies
1438,1,8.32230597155,-21.2057328451,24-25,0.1,0.99810731411,star
1439,1,8.3418607946,-21.2047305755,25-26,0.1,0.000114801172458,galaxies
1444,1,8.34677220415,-21.1944748876,24-25,0.1,0.000115777096653,galaxies
1445,1,8.34518397798,-21.1891501936,23-24,0.1,0.00730641372502,galaxies
1447,1,8.32986814807,-21.1883010225,25-26,0.1,0.00152547447942,galaxies
1449,1,8.31717032745,-21.1877526418,21-22,0.1,0.00171977852006,galaxies
1450,1,8.33789218571,-21.1857398434,23-24,0.1,0.000355181167834,galaxies
1452,1,8.31668102401,-21.1834557966,22-23,0.1,0.00032189450576,galaxies
1454,1,8.34583465155,-21.1823290468,23-24,0.1,0.00035493291216,galaxies
1456,1,8.34088789926,-21.181771415,24-25,0.1,0.000118416071928,galaxies
1457,1,8.32351306327,-21.1815530176,25-26,0.1,0.000122847748571,galaxies
1458,1,8.34958992718,-21.1809058745,25-26,0.1,0.000101125260699,galaxies
1462,1,8.3669629088,-21.1776793791,25-26,0.1,0.000114694856165,galaxies
1465,1,8.38232032557,-21.1726442144,23-24,0.1,0.000320128398016,galaxies
1469,1,8.34953298229,-21.1678604967,21-22,0.1,0.000367987609934,galaxies
1470,1,8.38334625996,-21.1671555345,25-26,0.1,0.000106202794996,galaxies
1474,1,8.30644646137,-21.1629938656,23-24,0.1,0.000334991927957,galaxies
1476,1,8.39918854408,-21.1597657674,24-25,0.1,0.000272645120276,galaxies
1477,1,8.37965737264,-21.1596068211,23-24,0.1,0.000479687587358,galaxies
1480,1,8.30555295544,-21.1567858499,24-25,0.1,0.00026621032157,galaxies
1483,1,8.31704621441,-21.1520741565,24-25,0.1,0.000298743922031,galaxies
1484,1,8.39165655133,-21.1507834024,25-26,0.1,0.000141650016303,galaxies
1487,1,8.3250576218,-21.1493481961,24-25,0.1,0.00467965798452,galaxies
1491,1,8.39794263627,-21.1459513669,22-23,0.1,0.0200532060117,galaxies
1492,1,8.37138438244,-21.1454783014,24-25,0.1,0.000213830484427,galaxies
1493,1,8.36070287034,-21.1454680763,23-24,0.1,0.00050474627642,galaxies
1495,1,8.34689550309,-21.1444099383,24-25,0.1,0.12587685883,galaxies
1496,1,8.39518126965,-21.14283768,25-26,0.1,0.000153230241267,galaxies
1498,1,8.35661841438,-21.1399290142,23-24,0.1,0.000263551686658,galaxies
1501,1,8.3359808034,-21.1385632585,22-23,0.1,0.000476166314911,galaxies
1502,1,8.31870250336,-21.138025098,23-24,0.1,0.000429804844316,galaxies
1505,1,8.38523557247,-21.1364192303,24-25,0.1,0.000251483928878,galaxies
1506,1,8.39423643907,-21.1358153647,23-24,0.1,0.000330862472765,galaxies
1509,1,8.39093921843,-21.1333894285,23-24,0.1,0.0148403570056,galaxies
1510,1,8.38262199382,-21.1329890112,24-25,0.1,0.000174523578607,galaxies
1512,1,8.35010655088,-21.1323666276,23-24,0.1,0.000320286198985,galaxies
1515,1,8.38420658931,-21.1278813559,25-26,0.1,0.003081030678,galaxies
1516,1,8.37342081166,-21.1223235769,23-24,0.1,0.00754746748134,galaxies
1520,1,8.24362058452,-21.3111955485,25-26,0.1,0.00010097114864,galaxies
1521,1,8.23520928891,-21.3053730554,23-24,0.1,0.000329955160851,galaxies
1522,1,8.25976639187,-21.3052173055,23-24,0.1,0.000797110493295,galaxies
1524,1,8.26467832936,-21.3023446606,24-25,0.1,0.000288478535367,galaxies
1525,1,8.2371048731,-21.3015371581,24-25,0.1,0.000261420966126,galaxies
1528,1,8.23211857537,-21.3007196706,22-23,0.1,0.000544557056855,galaxies
1530,1,8.26608045171,-21.2984015495,23-24,0.1,0.00886937044561,galaxies
1532,1,8.25111590514,-21.2978749552,25-26,0.1,0.0607965551317,galaxies
1539,1,8.22576815093,-21.2922833316,23-24,0.1,0.000360203674063,galaxies
1542,1,8.29146185887,-21.2902803629,23-24,0.1,0.000297000457067,galaxies
1548,1,8.28537108936,-21.284320093,23-24,0.1,0.000645477615763,galaxies
1552,1,8.30733013223,-21.2790375742,21-22,0.1,0.00116873008665,galaxies
1553,1,8.31930540122,-21.2786679047,23-24,0.1,0.0235404539853,galaxies
